place_id,nombre,rating,reseñas,price_level,lat,lon,address,types
ChIJn4MWVY6fP44RuwZEbv1HK1k,SAMU Alqueria Cruz Roja Bogotá,1.5,215,,4.606870799999999,-74.130899,"Av. 68 #31, Bogotá","hospital,health,point_of_interest,establishment"
ChIJn0EBQZiYP44R3yt0rQwKpKU,Hospital La Victoria,2.8,136,,4.5526674,-74.09457499999999,"1 a #37 Sur-15, San Cristóbal, Bogotá","hospital,health,point_of_interest,establishment"
ChIJpfyQ33mZP44R3XyDlo54Y5M,Hospital Centro Oriente CAMI Samper Mendoza,3.6,31,,4.6170675,-74.0812242,"Cra. 22 #22A-26, Bogotá","hospital,health,point_of_interest,establishment"
ChIJWwCslH6FP44RUIg2mrwjl7k,LaCardio,3.9,1075,,4.7413984,-74.0345157,"Cl. 163a #13B-60, Bogotá","hospital,health,point_of_interest,establishment"
ChIJRey_CUGZP44RBsvItdAkvZk,Hospital San Carlos,2.9,82,,4.5725221,-74.1059348,"Cl. 32 Bis Sur #12-32, Bogotá","hospital,health,point_of_interest,establishment"
ChIJh_9cev6jP44RTtEM9DfCfSc,Usme Hospital,3.7,35,,4.473222499999999,-74.1218348,"Cl. 136 Sur #237, Bogotá","hospital,health,point_of_interest,establishment"
ChIJu_yRODSfP44RvNgQYSjItNg,Hospital El Tunal,2.9,181,,4.571655199999999,-74.12860719999999,"35,, Cra 20 #42 Sur47, Tunjuelito, Bogotá","hospital,health,point_of_interest,establishment"
ChIJ4_WPKs-fP44RU4NDWaxQvbE,Cardiovascular Hospital del Niño de Cundinamarca,2.4,483,,4.5823769,-74.20044779999999,"Cra. 4a Este #31 88, Soacha, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJZ-Ks0U6DP44RA3_seVbtVsA,Emaus Center - Engativa Hospital,2.9,59,,4.7152017,-74.1408969,"Calle 64 C No. 121, Cl 64 #76, Bogotá","hospital,health,point_of_interest,establishment"
ChIJmZCe_ZV3P44RXDgNnUuyeQ4,Hospital María Auxiliadora E.S.E.,2.4,131,,4.703639799999999,-74.2278912,"Cl. 3 &, Cra. 2, Mosquera, Cundinamarca","hospital,doctor,health,point_of_interest,establishment"
ChIJg936oL-aP44RFKOLKjyKr44,Clínica La Sabana,3.1,213,,4.688603,-74.0517749,"Cra 19 #102-53, Usaquén, Bogotá, Cundinamarca","hospital,doctor,health,point_of_interest,establishment"
ChIJI4jVt2V8P44RG3gSSRcddHA,Antiguo Hospital San Rafael,2.5,220,,4.8063474,-74.34988609999999,"Carrera 2 #1-80, San Rafael, Facatativá, Cundinamarca","hospital,doctor,health,point_of_interest,establishment"
ChIJC8Wg-PSaP44R-9UgF0KTN84,Clínica del Country,3.5,635,,4.6687069,-74.0568042,"Cra, 16 #82-57, Chapinero, Bogotá, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJOQ89FXabP44RS-MKvvG9etc,Colombian Cardiovascular Center - Clinica Santa Teresita Normandía,3.4,150,,4.6687118,-74.1077312,"Cra. 71b # 51-09, Bogotá, Bogota, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJyxfriRh5QI4Rsvszaz2MYdI,Hospital Our Lady of Carmen Tabio,3.3,27,,4.914657,-74.0997486,"Cl. 3, Tabio, Cundinamarca","hospital,health,point_of_interest,establishment"
ChIJ35ICmqqbP44R6RWi3A9Dgds,Chapinero Hospital,3.0,8,,4.666116,-74.078829,"Cra. 54 #67B-20, Barrios Unidos, Bogotá","hospital,health,point_of_interest,establishment"
